"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,1886,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,1840,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,1650,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,1650,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,1603.09998,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,682,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,672,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,663,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,638,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,637,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,619,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,602,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,612.90002,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,33,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,40,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,37,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,39,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,43,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,44,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,48,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,54.1,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2008","2008","M3","Cubic metres","6","Millions",,,16,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2009","2009","M3","Cubic metres","6","Millions",,,23,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,20,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2011","2011","M3","Cubic metres","6","Millions",,,22,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2012","2012","M3","Cubic metres","6","Millions",,,25,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2013","2013","M3","Cubic metres","6","Millions",,,14,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2014","2014","M3","Cubic metres","6","Millions",,,16.8,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2015","2015","M3","Cubic metres","6","Millions",,,31.8,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2010","2010","M3","Cubic metres","6","Millions",,,5.7,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2011","2011","M3","Cubic metres","6","Millions",,,6,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2012","2012","M3","Cubic metres","6","Millions",,,6.1,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2013","2013","M3","Cubic metres","6","Millions",,,6,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2014","2014","M3","Cubic metres","6","Millions",,,6,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2015","2015","M3","Cubic metres","6","Millions",,,2.9,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2008","2008","M3","Cubic metres","6","Millions",,,249,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2009","2009","M3","Cubic metres","6","Millions",,,253,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,243,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,234,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,236,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2013","2013","M3","Cubic metres","6","Millions",,,214,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2014","2014","M3","Cubic metres","6","Millions",,,227,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,226.7,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,190.7175,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,185.7565,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,185.0747,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,178.4512,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,173.8021,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,155.7415,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,155.682,,
"CZE","Czech Republic","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,151.1822,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,1608,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,1572,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,1573,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,1508,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,1461,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,1279,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,1289,,
"CZE","Czech Republic","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,1236.7,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,362,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,357,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,349,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,327,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,327,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,315,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,310,,
"CZE","Czech Republic","SURFACE","Fresh surface water","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,316.1,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,22,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,29,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,25,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,27,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,31,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,31,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,35,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,40.1,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2008","2008","M3","Cubic metres","6","Millions",,,16,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2009","2009","M3","Cubic metres","6","Millions",,,23,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,19,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2011","2011","M3","Cubic metres","6","Millions",,,21,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2012","2012","M3","Cubic metres","6","Millions",,,25,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2013","2013","M3","Cubic metres","6","Millions",,,14,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2014","2014","M3","Cubic metres","6","Millions",,,16.4,,
"CZE","Czech Republic","SURFACE","Fresh surface water","IRRIG","Irrigation","2015","2015","M3","Cubic metres","6","Millions",,,31.2,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AQUA","Aquaculture","2010","2010","M3","Cubic metres","6","Millions",,,5.7,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AQUA","Aquaculture","2011","2011","M3","Cubic metres","6","Millions",,,6,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AQUA","Aquaculture","2012","2012","M3","Cubic metres","6","Millions",,,6.1,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AQUA","Aquaculture","2013","2013","M3","Cubic metres","6","Millions",,,6,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AQUA","Aquaculture","2014","2014","M3","Cubic metres","6","Millions",,,6,,
"CZE","Czech Republic","SURFACE","Fresh surface water","AQUA","Aquaculture","2015","2015","M3","Cubic metres","6","Millions",,,2.9,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2008","2008","M3","Cubic metres","6","Millions",,,221,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2009","2009","M3","Cubic metres","6","Millions",,,228,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,218,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,208,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,210,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2013","2013","M3","Cubic metres","6","Millions",,,190,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2014","2014","M3","Cubic metres","6","Millions",,,201.9,,
"CZE","Czech Republic","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,201.3,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,380,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,376,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,377,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,378,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,379,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,371,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,361,,
"CZE","Czech Republic","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,366.4,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,320,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,315,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,314,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,311,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,310,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,304,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,292,,
"CZE","Czech Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,296.8,,
"CZE","Czech Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,11,,
"CZE","Czech Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,11,,
"CZE","Czech Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,12,,
"CZE","Czech Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,12,,
"CZE","Czech Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,12,,
"CZE","Czech Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,13,,
"CZE","Czech Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,13,,
