,Country Code,Country,Domain,Year,% Total Tax Rev,Flag Codes,Flags
1458,FRA,France,Mining and quarrying,2011,0.0,A,Actual value
1459,FRA,France,Mining and quarrying,2012,0.0,A,Actual value
1460,FRA,France,Mining and quarrying,2013,0.0,A,Actual value
1461,FRA,France,Mining and quarrying,2014,0.0,A,Actual value
1462,FRA,France,Unallocated,1994,0.0181584353415,I,Incomplete data
1463,FRA,France,Unallocated,1995,0.03415340051766,B,Break
1464,FRA,France,Unallocated,1996,0.03248221321989,A,Actual value
1465,FRA,France,Unallocated,1997,0.05747160058037001,A,Actual value
1466,FRA,France,Unallocated,1998,0.07654290791264999,A,Actual value
1467,FRA,France,Unallocated,1999,0.10352280663219002,A,Actual value
1468,FRA,France,Unallocated,2000,0.13136769724625,A,Actual value
1469,FRA,France,Unallocated,2001,0.14259327167733,A,Actual value
1470,FRA,France,Unallocated,2002,0.13443369471135,A,Actual value
1471,FRA,France,Unallocated,2003,0.10473208921489001,A,Actual value
1472,FRA,France,Unallocated,2004,0.08079515739049001,A,Actual value
1473,FRA,France,Unallocated,2005,0.05922942908503,A,Actual value
1474,FRA,France,Unallocated,2006,0.08740525358167,A,Actual value
1475,FRA,France,Unallocated,2007,0.08512305568391001,A,Actual value
1476,FRA,France,Unallocated,2008,0.07815404423424001,A,Actual value
1477,FRA,France,Unallocated,2009,0.07251025252538,A,Actual value
1478,FRA,France,Unallocated,2010,0.08749401261742999,A,Actual value
1479,FRA,France,Unallocated,2011,0.08429038036033999,A,Actual value
1480,FRA,France,Unallocated,2012,0.09371185829638,A,Actual value
1481,FRA,France,Unallocated,2013,0.09169855307236999,E,Estimated value
1482,FRA,France,Unallocated,2014,0.08722202516889999,E,Estimated value
1483,DEU,Germany,Total,1994,6.507447995806,A,Actual value
1484,DEU,Germany,Total,1995,6.3255221501637005,A,Actual value
1485,DEU,Germany,Total,1996,6.1440426136606,A,Actual value
1486,DEU,Germany,Total,1997,5.9596160129583,A,Actual value
1487,DEU,Germany,Total,1998,5.8741164131120005,A,Actual value
1488,DEU,Germany,Total,1999,6.095606584016499,A,Actual value
1489,DEU,Germany,Total,2000,6.3126674445437,A,Actual value
1490,DEU,Germany,Total,2001,7.0264957936945,A,Actual value
1491,DEU,Germany,Total,2002,7.137347101041,A,Actual value
1492,DEU,Germany,Total,2003,7.4944822439485,A,Actual value
1493,DEU,Germany,Total,2004,7.3174237132939,A,Actual value
1494,DEU,Germany,Total,2005,7.107568882683901,A,Actual value
1495,DEU,Germany,Total,2006,6.7758169918804,A,Actual value
1496,DEU,Germany,Total,2007,6.212885147672499,A,Actual value
1497,DEU,Germany,Total,2008,6.040299534292999,A,Actual value
1498,DEU,Germany,Total,2009,6.250358999194701,A,Actual value
1499,DEU,Germany,Total,2010,6.0858262952728,A,Actual value
1500,DEU,Germany,Total,2011,6.078148512019499,A,Actual value
1501,DEU,Germany,Total,2012,5.8146403178460995,A,Actual value
1502,DEU,Germany,Total,2013,5.591256957891099,A,Actual value
1503,DEU,Germany,Total,2014,5.3829579216144,A,Actual value
1504,DEU,Germany,Energy,1994,5.3896901510419,A,Actual value
1505,DEU,Germany,Energy,1995,5.2745016728824,A,Actual value
1506,DEU,Germany,Energy,1996,5.092317148291401,A,Actual value
1507,DEU,Germany,Energy,1997,4.8681806262022,A,Actual value
1508,DEU,Germany,Energy,1998,4.7620425858446,A,Actual value
1509,DEU,Germany,Energy,1999,5.1242868605889,A,Actual value
1510,DEU,Germany,Energy,2000,5.3689157741723,A,Actual value
1511,DEU,Germany,Energy,2001,5.898393479571201,A,Actual value
1512,DEU,Germany,Energy,2002,6.1067436141812,A,Actual value
1513,DEU,Germany,Energy,2003,6.5081988547631004,A,Actual value
1514,DEU,Germany,Energy,2004,6.2782648733226,A,Actual value
1515,DEU,Germany,Energy,2005,5.9615345132017,A,Actual value
1516,DEU,Germany,Energy,2006,5.6615774540045,A,Actual value
1517,DEU,Germany,Energy,2007,5.1681095389233,A,Actual value
1518,DEU,Germany,Energy,2008,5.0360085026813,A,Actual value
1519,DEU,Germany,Energy,2009,5.2964066292369,A,Actual value
1520,DEU,Germany,Energy,2010,5.114607179819,A,Actual value
1521,DEU,Germany,Energy,2011,5.0757980873264,A,Actual value
1522,DEU,Germany,Energy,2012,4.847113383341,A,Actual value
1523,DEU,Germany,Energy,2013,4.6445470030719,A,Actual value
1524,DEU,Germany,Energy,2014,4.4560564209167,A,Actual value
1525,DEU,Germany,Motor vehicles and transport,1994,1.0942799890412,A,Actual value
1526,DEU,Germany,Motor vehicles and transport,1995,1.0259752495193,A,Actual value
1527,DEU,Germany,Motor vehicles and transport,1996,1.0253873106331,A,Actual value
1528,DEU,Germany,Motor vehicles and transport,1997,1.063347237081,A,Actual value
1529,DEU,Germany,Motor vehicles and transport,1998,1.0835062266301,A,Actual value
1530,DEU,Germany,Motor vehicles and transport,1999,0.94276361029046,A,Actual value
1531,DEU,Germany,Motor vehicles and transport,2000,0.91454869010293,A,Actual value
1532,DEU,Germany,Motor vehicles and transport,2001,1.0975705637236,A,Actual value
1533,DEU,Germany,Motor vehicles and transport,2002,0.9994049907062701,A,Actual value
1534,DEU,Germany,Motor vehicles and transport,2003,0.9546590444633299,A,Actual value
1535,DEU,Germany,Motor vehicles and transport,2004,1.0066424484583,A,Actual value
1536,DEU,Germany,Motor vehicles and transport,2005,1.1129275653923998,A,Actual value
1537,DEU,Germany,Motor vehicles and transport,2006,1.0827398880066,A,Actual value
1538,DEU,Germany,Motor vehicles and transport,2007,1.0147815049285,A,Actual value
1539,DEU,Germany,Motor vehicles and transport,2008,0.9748535845328801,A,Actual value
1540,DEU,Germany,Motor vehicles and transport,2009,0.9236556536037901,A,Actual value
1541,DEU,Germany,Motor vehicles and transport,2010,0.94052571043598,A,Actual value
1542,DEU,Germany,Motor vehicles and transport,2011,0.97219285918593,A,Actual value
1543,DEU,Germany,Motor vehicles and transport,2012,0.9374943876054399,A,Actual value
1544,DEU,Germany,Motor vehicles and transport,2013,0.9167188356845799,A,Actual value
1545,DEU,Germany,Motor vehicles and transport,2014,0.9007033630435399,A,Actual value
1546,DEU,Germany,Other,1994,0.023477856639299997,A,Actual value
1547,DEU,Germany,Other,1995,0.02504519750737,A,Actual value
1548,DEU,Germany,Other,1996,0.026338166014669998,A,Actual value
1549,DEU,Germany,Other,1997,0.028088152729970003,A,Actual value
1550,DEU,Germany,Other,1998,0.02856762609424,A,Actual value
1551,DEU,Germany,Other,1999,0.028556129452999998,A,Actual value
1552,DEU,Germany,Other,2000,0.02920300697437,A,Actual value
1553,DEU,Germany,Other,2001,0.03053177008489,A,Actual value
1554,DEU,Germany,Other,2002,0.031198528009230002,A,Actual value
1555,DEU,Germany,Other,2003,0.03162439175262,A,Actual value
1556,DEU,Germany,Other,2004,0.03251640488996,A,Actual value
1557,DEU,Germany,Other,2005,0.03310680071771,A,Actual value
1558,DEU,Germany,Other,2006,0.031499665096650004,A,Actual value
1559,DEU,Germany,Other,2007,0.02999409401384,A,Actual value
1560,DEU,Germany,Other,2008,0.02943744427089,A,Actual value
1561,DEU,Germany,Other,2009,0.03029669623032,A,Actual value
1562,DEU,Germany,Other,2010,0.030693438733680002,A,Actual value
1563,DEU,Germany,Other,2011,0.030157572079540004,A,Actual value
1564,DEU,Germany,Other,2012,0.030032548891439997,A,Actual value
1565,DEU,Germany,Other,2013,0.02999109596861,A,Actual value
1566,DEU,Germany,Other,2014,0.02619817063169,A,Actual value
1567,DEU,Germany,Ozone-depleting substances,1994,0.0,A,Actual value
1568,DEU,Germany,Ozone-depleting substances,1995,0.0,A,Actual value
1569,DEU,Germany,Ozone-depleting substances,1996,0.0,A,Actual value
1570,DEU,Germany,Ozone-depleting substances,1997,0.0,A,Actual value
1571,DEU,Germany,Ozone-depleting substances,1998,0.0,A,Actual value
1572,DEU,Germany,Ozone-depleting substances,1999,0.0,A,Actual value
1573,DEU,Germany,Ozone-depleting substances,2000,0.0,A,Actual value
1574,DEU,Germany,Ozone-depleting substances,2001,0.0,A,Actual value
1575,DEU,Germany,Ozone-depleting substances,2002,0.0,A,Actual value
1576,DEU,Germany,Ozone-depleting substances,2003,0.0,A,Actual value
1577,DEU,Germany,Ozone-depleting substances,2004,0.0,A,Actual value
1578,DEU,Germany,Ozone-depleting substances,2005,0.0,A,Actual value
1579,DEU,Germany,Ozone-depleting substances,2006,0.0,A,Actual value
1580,DEU,Germany,Ozone-depleting substances,2007,0.0,A,Actual value
1581,DEU,Germany,Ozone-depleting substances,2008,0.0,A,Actual value
1582,DEU,Germany,Ozone-depleting substances,2009,0.0,A,Actual value
1583,DEU,Germany,Ozone-depleting substances,2010,0.0,A,Actual value
1584,DEU,Germany,Ozone-depleting substances,2011,0.0,A,Actual value
1585,DEU,Germany,Ozone-depleting substances,2012,0.0,A,Actual value
1586,DEU,Germany,Ozone-depleting substances,2013,0.0,A,Actual value
1587,DEU,Germany,Ozone-depleting substances,2014,0.0,A,Actual value
1588,DEU,Germany,Water and wastewater,1994,0.0,A,Actual value
1589,DEU,Germany,Water and wastewater,1995,0.0,A,Actual value
1590,DEU,Germany,Water and wastewater,1996,0.0,A,Actual value
1591,DEU,Germany,Water and wastewater,1997,0.0,A,Actual value
1592,DEU,Germany,Water and wastewater,1998,0.0,A,Actual value
1593,DEU,Germany,Water and wastewater,1999,0.0,A,Actual value
1594,DEU,Germany,Water and wastewater,2000,0.0,A,Actual value
1595,DEU,Germany,Water and wastewater,2001,0.0,A,Actual value
1596,DEU,Germany,Water and wastewater,2002,0.0,A,Actual value
1597,DEU,Germany,Water and wastewater,2003,0.0,A,Actual value
1598,DEU,Germany,Water and wastewater,2004,0.0,A,Actual value
1599,DEU,Germany,Water and wastewater,2005,0.0,A,Actual value
1600,DEU,Germany,Water and wastewater,2006,0.0,A,Actual value
1601,DEU,Germany,Water and wastewater,2007,0.0,A,Actual value
1602,DEU,Germany,Water and wastewater,2008,0.0,A,Actual value
1603,DEU,Germany,Water and wastewater,2009,0.0,A,Actual value
1604,DEU,Germany,Water and wastewater,2010,0.0,A,Actual value
1605,DEU,Germany,Water and wastewater,2011,0.0,A,Actual value
1606,DEU,Germany,Water and wastewater,2012,0.0,A,Actual value
1607,DEU,Germany,Water and wastewater,2013,0.0,A,Actual value
1608,DEU,Germany,Water and wastewater,2014,0.0,A,Actual value
1609,DEU,Germany,Waste management,1994,0.0,A,Actual value
1610,DEU,Germany,Waste management,1995,0.0,A,Actual value
1611,DEU,Germany,Waste management,1996,0.0,A,Actual value
1612,DEU,Germany,Waste management,1997,0.0,A,Actual value
1613,DEU,Germany,Waste management,1998,0.0,A,Actual value
1614,DEU,Germany,Waste management,1999,0.0,A,Actual value
1615,DEU,Germany,Waste management,2000,0.0,A,Actual value
1616,DEU,Germany,Waste management,2001,0.0,A,Actual value
1617,DEU,Germany,Waste management,2002,0.0,A,Actual value
1618,DEU,Germany,Waste management,2003,0.0,A,Actual value
1619,DEU,Germany,Waste management,2004,0.0,A,Actual value
1620,DEU,Germany,Waste management,2005,0.0,A,Actual value
1621,DEU,Germany,Waste management,2006,0.0,A,Actual value
1622,DEU,Germany,Waste management,2007,0.0,A,Actual value
1623,DEU,Germany,Waste management,2008,0.0,A,Actual value
1624,DEU,Germany,Waste management,2009,0.0,A,Actual value
1625,DEU,Germany,Waste management,2010,0.0,A,Actual value
1626,DEU,Germany,Waste management,2011,0.0,A,Actual value
1627,DEU,Germany,Waste management,2012,0.0,A,Actual value
1628,DEU,Germany,Waste management,2013,0.0,A,Actual value
1629,DEU,Germany,Waste management,2014,0.0,A,Actual value
1630,DEU,Germany,Mining and quarrying,1994,0.0,A,Actual value
1631,DEU,Germany,Mining and quarrying,1995,0.0,A,Actual value
1632,DEU,Germany,Mining and quarrying,1996,0.0,A,Actual value
1633,DEU,Germany,Mining and quarrying,1997,0.0,A,Actual value
1634,DEU,Germany,Mining and quarrying,1998,0.0,A,Actual value
1635,DEU,Germany,Mining and quarrying,1999,0.0,A,Actual value
1636,DEU,Germany,Mining and quarrying,2000,0.0,A,Actual value
1637,DEU,Germany,Mining and quarrying,2001,0.0,A,Actual value
1638,DEU,Germany,Mining and quarrying,2002,0.0,A,Actual value
1639,DEU,Germany,Mining and quarrying,2003,0.0,A,Actual value
1640,DEU,Germany,Mining and quarrying,2004,0.0,A,Actual value
1641,DEU,Germany,Mining and quarrying,2005,0.0,A,Actual value
1642,DEU,Germany,Mining and quarrying,2006,0.0,A,Actual value
1643,DEU,Germany,Mining and quarrying,2007,0.0,A,Actual value
1644,DEU,Germany,Mining and quarrying,2008,0.0,A,Actual value
1645,DEU,Germany,Mining and quarrying,2009,0.0,A,Actual value
1646,DEU,Germany,Mining and quarrying,2010,0.0,A,Actual value
1647,DEU,Germany,Mining and quarrying,2011,0.0,A,Actual value
1648,DEU,Germany,Mining and quarrying,2012,0.0,A,Actual value
1649,DEU,Germany,Mining and quarrying,2013,0.0,A,Actual value
1650,DEU,Germany,Mining and quarrying,2014,0.0,A,Actual value
1651,DEU,Germany,Unallocated,1994,0.02347798479392,A,Actual value
1652,DEU,Germany,Unallocated,1995,0.025045485044130004,A,Actual value
1653,DEU,Germany,Unallocated,1996,0.026337891988009995,A,Actual value
1654,DEU,Germany,Unallocated,1997,0.0280882795345,A,Actual value
1655,DEU,Germany,Unallocated,1998,0.0285678606701,A,Actual value
1656,DEU,Germany,Unallocated,1999,0.0285561805789,A,Actual value
1657,DEU,Germany,Unallocated,2000,0.02920298026843,A,Actual value
1658,DEU,Germany,Unallocated,2001,0.03053175039966,A,Actual value
1659,DEU,Germany,Unallocated,2002,0.0311984961535,A,Actual value
1660,DEU,Germany,Unallocated,2003,0.03162415408641,A,Actual value
1661,DEU,Germany,Unallocated,2004,0.03251639151296,A,Actual value
1662,DEU,Germany,Unallocated,2005,0.03310680408985,A,Actual value
1663,DEU,Germany,Unallocated,2006,0.03149964986928,A,Actual value
1664,DEU,Germany,Unallocated,2007,0.02999410382066,A,Actual value
1665,DEU,Germany,Unallocated,2008,0.029437447078749998,A,Actual value
1666,DEU,Germany,Unallocated,2009,0.030296716354029998,A,Actual value
1667,DEU,Germany,Unallocated,2010,0.030693405017760002,A,Actual value
1668,DEU,Germany,Unallocated,2011,0.03015756550721,A,Actual value
1669,DEU,Germany,Unallocated,2012,0.030032546899660003,A,Actual value
1670,DEU,Germany,Unallocated,2013,0.02999111913463,A,Actual value
1671,DEU,Germany,Unallocated,2014,0.026198137654130003,A,Actual value
1672,GRC,Greece,Total,2000,6.751278731668,A,Actual value
1673,GRC,Greece,Total,2001,7.596861004971401,A,Actual value
1674,GRC,Greece,Total,2002,6.7149877616075,A,Actual value
1675,GRC,Greece,Total,2003,6.6050699743246994,A,Actual value
1676,GRC,Greece,Total,2004,6.8866150156160995,A,Actual value
1677,GRC,Greece,Total,2005,6.509294397632999,A,Actual value
1678,GRC,Greece,Total,2006,6.3616274141793,A,Actual value
1679,GRC,Greece,Total,2007,6.3584372631434,A,Actual value
1680,GRC,Greece,Total,2008,6.1099252934899,A,Actual value
1681,GRC,Greece,Total,2009,6.0140816187026,A,Actual value
1682,GRC,Greece,Total,2010,7.6057115265227,A,Actual value
1683,GRC,Greece,Total,2011,7.7533507447694,A,Actual value
1684,GRC,Greece,Total,2012,7.8152250063351,A,Actual value
1685,GRC,Greece,Total,2013,7.875294567225,A,Actual value
1686,GRC,Greece,Total,2014,7.692507608016,A,Actual value
1687,GRC,Greece,Energy,1994,9.522189814449,A,Actual value
1688,GRC,Greece,Energy,1995,8.6288366957128,A,Actual value
1689,GRC,Greece,Energy,1996,6.9643829674815,A,Actual value
1690,GRC,Greece,Energy,1997,7.5623171316260995,A,Actual value
1691,GRC,Greece,Energy,1998,6.3701391598387005,A,Actual value
1692,GRC,Greece,Energy,1999,5.477006569551599,A,Actual value
1693,GRC,Greece,Energy,2000,4.5652312328883,A,Actual value
1694,GRC,Greece,Energy,2001,4.6448087431694,A,Actual value
1695,GRC,Greece,Energy,2002,4.1098229702294,A,Actual value
1696,GRC,Greece,Energy,2003,4.1225183524392,A,Actual value
1697,GRC,Greece,Energy,2004,4.0429313409142,A,Actual value
1698,GRC,Greece,Energy,2005,3.8705216440470998,A,Actual value
1699,GRC,Greece,Energy,2006,3.7204092752921003,A,Actual value
1700,GRC,Greece,Energy,2007,3.7745469578998,A,Actual value
1701,GRC,Greece,Energy,2008,3.5752401280683,A,Actual value
1702,GRC,Greece,Energy,2009,3.8061384920364,A,Actual value
1703,GRC,Greece,Energy,2010,5.5239014968614,A,Actual value
1704,GRC,Greece,Energy,2011,5.7787790947967,A,Actual value
1705,GRC,Greece,Energy,2012,5.9221607763054,A,Actual value
1706,GRC,Greece,Energy,2013,5.9311508821094,A,Actual value
1707,GRC,Greece,Energy,2014,5.882139865247999,A,Actual value
1708,GRC,Greece,Motor vehicles and transport,2000,2.1860474987796,A,Actual value
1709,GRC,Greece,Motor vehicles and transport,2001,2.9520522618021,A,Actual value
1710,GRC,Greece,Motor vehicles and transport,2002,2.6051647913781,A,Actual value
1711,GRC,Greece,Motor vehicles and transport,2003,2.4825516218855,A,Actual value
1712,GRC,Greece,Motor vehicles and transport,2004,2.8436836747019,A,Actual value
1713,GRC,Greece,Motor vehicles and transport,2005,2.6387727535859,A,Actual value
1714,GRC,Greece,Motor vehicles and transport,2006,2.6412181388872003,A,Actual value
1715,GRC,Greece,Motor vehicles and transport,2007,2.5838903052436,A,Actual value
1716,GRC,Greece,Motor vehicles and transport,2008,2.5346851654216,A,Actual value
1717,GRC,Greece,Motor vehicles and transport,2009,2.2079431266662,A,Actual value
1718,GRC,Greece,Motor vehicles and transport,2010,2.0818100296613,A,Actual value
1719,GRC,Greece,Motor vehicles and transport,2011,1.9745716499727,A,Actual value
1720,GRC,Greece,Motor vehicles and transport,2012,1.8930642300296998,A,Actual value
1721,GRC,Greece,Motor vehicles and transport,2013,1.9441436851156002,A,Actual value
1722,GRC,Greece,Motor vehicles and transport,2014,1.810367742768,A,Actual value
1723,GRC,Greece,Other,2000,0.0,A,Actual value
1724,GRC,Greece,Other,2001,0.0,A,Actual value
1725,GRC,Greece,Other,2002,0.0,A,Actual value
1726,GRC,Greece,Other,2003,0.0,A,Actual value
1727,GRC,Greece,Other,2004,0.0,A,Actual value
1728,GRC,Greece,Other,2005,0.0,A,Actual value
1729,GRC,Greece,Other,2006,0.0,A,Actual value
1730,GRC,Greece,Other,2007,0.0,A,Actual value
1731,GRC,Greece,Other,2008,0.0,A,Actual value
1732,GRC,Greece,Other,2009,0.0,A,Actual value
1733,GRC,Greece,Other,2010,0.0,A,Actual value
1734,GRC,Greece,Other,2011,0.0,A,Actual value
1735,GRC,Greece,Other,2012,0.0,A,Actual value
1736,GRC,Greece,Other,2013,0.0,A,Actual value
