,COU,Country,Variable,Year,Value
14997,ZAF,South Africa,Non-market EPS,1996,0.625
14998,ZAF,South Africa,Non-market EPS,1997,0.625
14999,ZAF,South Africa,Non-market EPS,1998,0.625
15000,ZAF,South Africa,Non-market EPS,1999,0.625
15001,ZAF,South Africa,Non-market EPS,2000,0.625
15002,ZAF,South Africa,Non-market EPS,2001,0.625
15003,ZAF,South Africa,Non-market EPS,2002,0.625
15004,ZAF,South Africa,Non-market EPS,2003,0.625
15005,ZAF,South Africa,Non-market EPS,2004,0.625
15006,ZAF,South Africa,Non-market EPS,2005,0.625
15007,ZAF,South Africa,Non-market EPS,2006,0.875
15008,ZAF,South Africa,Non-market EPS,2007,0.875
15009,ZAF,South Africa,Non-market EPS,2008,0.875
15010,ZAF,South Africa,Non-market EPS,2009,0.875
15011,ZAF,South Africa,Non-market EPS,2010,1.25
15012,ZAF,South Africa,Non-market EPS,2011,1.25
15013,ZAF,South Africa,Non-market EPS,2012,1.25
15014,ZAF,South Africa,Non-market EPS,2013,1.25
15015,ZAF,South Africa,Non-market EPS,2014,1.25
15016,ZAF,South Africa,Non-market EPS,2015,1.25
15017,IDN,Indonesia,Standards,1990,0.5
15018,IDN,Indonesia,Standards,1991,0.5
15019,IDN,Indonesia,Standards,1992,0.5
15020,IDN,Indonesia,Standards,1993,0.5
15021,IDN,Indonesia,Standards,1994,0.5
15022,IDN,Indonesia,Standards,1995,0.75
15023,IDN,Indonesia,Standards,1996,0.75
15024,IDN,Indonesia,Standards,1997,0.75
15025,IDN,Indonesia,Standards,1998,0.75
15026,IDN,Indonesia,Standards,1999,0.75
15027,IDN,Indonesia,Standards,2000,0.75
15028,IDN,Indonesia,Standards,2001,0.75
15029,IDN,Indonesia,Standards,2002,0.75
15030,IDN,Indonesia,Standards,2003,0.75
15031,IDN,Indonesia,Standards,2004,0.75
15032,IDN,Indonesia,Standards,2005,0.75
15033,IDN,Indonesia,Standards,2006,1.0
15034,IDN,Indonesia,Standards,2007,1.0
15035,IDN,Indonesia,Standards,2008,1.0
15036,IDN,Indonesia,Standards,2009,1.0
15037,IDN,Indonesia,Standards,2010,1.0
15038,IDN,Indonesia,Standards,2011,1.0
15039,IDN,Indonesia,Standards,2012,1.0
15040,IDN,Indonesia,Standards,2013,1.0
15041,IDN,Indonesia,Standards,2014,1.0
15042,IDN,Indonesia,Standards,2015,1.0
15043,BRA,Brazil,Emission limit values SOx,1990,1.0
15044,BRA,Brazil,Emission limit values SOx,1991,1.0
15045,BRA,Brazil,Emission limit values SOx,1992,1.0
15046,BRA,Brazil,Emission limit values SOx,1993,1.0
15047,BRA,Brazil,Emission limit values SOx,1994,1.0
15048,BRA,Brazil,Emission limit values SOx,1995,1.0
15049,BRA,Brazil,Emission limit values SOx,1996,1.0
15050,BRA,Brazil,Emission limit values SOx,1997,1.0
15051,BRA,Brazil,Emission limit values SOx,1998,1.0
15052,BRA,Brazil,Emission limit values SOx,1999,1.0
15053,BRA,Brazil,Emission limit values SOx,2000,1.0
15054,BRA,Brazil,Emission limit values SOx,2001,1.0
15055,BRA,Brazil,Emission limit values SOx,2002,1.0
15056,BRA,Brazil,Emission limit values SOx,2003,1.0
15057,BRA,Brazil,Emission limit values SOx,2004,1.0
15058,BRA,Brazil,Emission limit values SOx,2005,1.0
15059,BRA,Brazil,Emission limit values SOx,2006,1.0
15060,BRA,Brazil,Emission limit values SOx,2007,1.0
15061,BRA,Brazil,Emission limit values SOx,2008,1.0
15062,BRA,Brazil,Emission limit values SOx,2009,1.0
15063,BRA,Brazil,Emission limit values SOx,2010,1.0
15064,BRA,Brazil,Emission limit values SOx,2011,1.0
15065,BRA,Brazil,Emission limit values SOx,2012,1.0
15066,BRA,Brazil,Emission limit values SOx,2013,1.0
15067,BRA,Brazil,Emission limit values SOx,2014,1.0
15068,BRA,Brazil,Emission limit values SOx,2015,1.0
15069,RUS,Russia,Tax CO2,1990,0.0
15070,RUS,Russia,Tax CO2,1991,0.0
15071,RUS,Russia,Tax CO2,1992,0.0
15072,RUS,Russia,Tax CO2,1993,0.0
15073,RUS,Russia,Tax CO2,1994,0.0
15074,RUS,Russia,Tax CO2,1995,0.0
15075,RUS,Russia,Tax CO2,1996,0.0
15076,RUS,Russia,Tax CO2,1997,0.0
15077,RUS,Russia,Tax CO2,1998,0.0
15078,RUS,Russia,Tax CO2,1999,0.0
15079,RUS,Russia,Tax CO2,2000,0.0
15080,RUS,Russia,Tax CO2,2001,0.0
15081,RUS,Russia,Tax CO2,2002,0.0
15082,RUS,Russia,Tax CO2,2003,0.0
15083,RUS,Russia,Tax CO2,2004,0.0
15084,RUS,Russia,Tax CO2,2005,0.0
15085,RUS,Russia,Tax CO2,2006,0.0
15086,RUS,Russia,Tax CO2,2007,0.0
15087,RUS,Russia,Tax CO2,2008,0.0
15088,RUS,Russia,Tax CO2,2009,0.0
15089,RUS,Russia,Tax CO2,2010,0.0
15090,RUS,Russia,Tax CO2,2011,0.0
15091,RUS,Russia,Tax CO2,2012,0.0
15092,RUS,Russia,Tax CO2,2013,0.0
15093,RUS,Russia,Tax CO2,2014,0.0
15094,RUS,Russia,Tax CO2,2015,0.0
15095,IND,India,Feed-in Tariffs Solar,1990,0.0
15096,IND,India,Feed-in Tariffs Solar,1991,0.0
15097,IND,India,Feed-in Tariffs Solar,1992,0.0
15098,IND,India,Feed-in Tariffs Solar,1993,0.0
15099,IND,India,Feed-in Tariffs Solar,1994,0.0
15100,IND,India,Feed-in Tariffs Solar,1995,0.0
15101,IND,India,Feed-in Tariffs Solar,1996,0.0
15102,IND,India,Feed-in Tariffs Solar,1997,0.0
15103,IND,India,Feed-in Tariffs Solar,1998,0.0
15104,IND,India,Feed-in Tariffs Solar,1999,0.0
15105,IND,India,Feed-in Tariffs Solar,2000,0.0
15106,IND,India,Feed-in Tariffs Solar,2001,0.0
15107,IND,India,Feed-in Tariffs Solar,2002,0.0
15108,IND,India,Feed-in Tariffs Solar,2003,0.0
15109,IND,India,Feed-in Tariffs Solar,2004,0.0
15110,IND,India,Feed-in Tariffs Solar,2005,0.0
15111,IND,India,Feed-in Tariffs Solar,2006,0.0
15112,IND,India,Feed-in Tariffs Solar,2007,0.0
15113,IND,India,Feed-in Tariffs Solar,2008,0.0
15114,IND,India,Feed-in Tariffs Solar,2009,4.0
15115,IND,India,Feed-in Tariffs Solar,2010,4.0
15116,IND,India,Feed-in Tariffs Solar,2011,4.0
15117,IND,India,Feed-in Tariffs Solar,2012,3.0
15118,IND,India,Feed-in Tariffs Solar,2013,3.0
15119,IND,India,Feed-in Tariffs Solar,2014,2.0
15120,IND,India,Feed-in Tariffs Solar,2015,2.0
15121,SVN,Slovenia,Sulphur content limit for diesel,1990,0.0
15122,SVN,Slovenia,Sulphur content limit for diesel,1991,0.0
15123,SVN,Slovenia,Sulphur content limit for diesel,1992,0.0
15124,SVN,Slovenia,Sulphur content limit for diesel,1993,0.0
15125,SVN,Slovenia,Sulphur content limit for diesel,1994,0.0
15126,SVN,Slovenia,Sulphur content limit for diesel,1995,0.0
15127,SVN,Slovenia,Sulphur content limit for diesel,1996,0.0
15128,SVN,Slovenia,Sulphur content limit for diesel,1997,0.0
15129,SVN,Slovenia,Sulphur content limit for diesel,1998,0.0
15130,SVN,Slovenia,Sulphur content limit for diesel,1999,0.0
15131,SVN,Slovenia,Sulphur content limit for diesel,2000,4.0
15132,SVN,Slovenia,Sulphur content limit for diesel,2001,4.0
15133,SVN,Slovenia,Sulphur content limit for diesel,2002,4.0
15134,SVN,Slovenia,Sulphur content limit for diesel,2003,4.0
15135,SVN,Slovenia,Sulphur content limit for diesel,2004,4.0
15136,SVN,Slovenia,Sulphur content limit for diesel,2005,5.0
15137,SVN,Slovenia,Sulphur content limit for diesel,2006,5.0
15138,SVN,Slovenia,Sulphur content limit for diesel,2007,5.0
15139,SVN,Slovenia,Sulphur content limit for diesel,2008,5.0
15140,SVN,Slovenia,Sulphur content limit for diesel,2009,6.0
15141,SVN,Slovenia,Sulphur content limit for diesel,2010,6.0
15142,SVN,Slovenia,Sulphur content limit for diesel,2011,6.0
15143,SVN,Slovenia,Sulphur content limit for diesel,2012,6.0
15144,RUS,Russia,Non-market EPS,1990,0.5
15145,RUS,Russia,Non-market EPS,1991,0.5
15146,RUS,Russia,Non-market EPS,1992,0.5
15147,RUS,Russia,Non-market EPS,1993,0.5
15148,RUS,Russia,Non-market EPS,1994,0.5
15149,RUS,Russia,Non-market EPS,1995,0.5
15150,RUS,Russia,Non-market EPS,1996,0.5
15151,RUS,Russia,Non-market EPS,1997,0.875
15152,RUS,Russia,Non-market EPS,1998,0.875
15153,RUS,Russia,Non-market EPS,1999,0.875
15154,RUS,Russia,Non-market EPS,2000,0.875
15155,RUS,Russia,Non-market EPS,2001,0.875
15156,RUS,Russia,Non-market EPS,2002,0.875
15157,RUS,Russia,Non-market EPS,2003,0.875
15158,RUS,Russia,Non-market EPS,2004,0.875
15159,RUS,Russia,Non-market EPS,2005,0.875
15160,RUS,Russia,Non-market EPS,2006,0.875
15161,RUS,Russia,Non-market EPS,2007,0.875
15162,RUS,Russia,Non-market EPS,2008,0.875
15163,RUS,Russia,Non-market EPS,2009,0.875
15164,RUS,Russia,Non-market EPS,2010,0.875
15165,RUS,Russia,Non-market EPS,2011,0.875
15166,RUS,Russia,Non-market EPS,2012,0.875
15167,RUS,Russia,Non-market EPS,2013,1.375
15168,RUS,Russia,Non-market EPS,2014,1.375
15169,RUS,Russia,Non-market EPS,2015,1.5
15170,CHN,China (People's Republic of),Tax SOx,1990,0.0
15171,CHN,China (People's Republic of),Tax SOx,1991,0.0
15172,CHN,China (People's Republic of),Tax SOx,1992,2.0
15173,CHN,China (People's Republic of),Tax SOx,1993,2.0
15174,CHN,China (People's Republic of),Tax SOx,1994,2.0
15175,CHN,China (People's Republic of),Tax SOx,1995,2.0
15176,CHN,China (People's Republic of),Tax SOx,1996,2.0
15177,CHN,China (People's Republic of),Tax SOx,1997,2.0
15178,CHN,China (People's Republic of),Tax SOx,1998,2.0
15179,CHN,China (People's Republic of),Tax SOx,1999,2.0
15180,CHN,China (People's Republic of),Tax SOx,2000,2.0
15181,CHN,China (People's Republic of),Tax SOx,2001,2.0
15182,CHN,China (People's Republic of),Tax SOx,2002,2.0
15183,CHN,China (People's Republic of),Tax SOx,2003,3.0
15184,CHN,China (People's Republic of),Tax SOx,2004,3.0
15185,CHN,China (People's Republic of),Tax SOx,2005,3.0
15186,CHN,China (People's Republic of),Tax SOx,2006,2.0
15187,CHN,China (People's Republic of),Tax SOx,2007,2.0
15188,CHN,China (People's Republic of),Tax SOx,2008,2.0
15189,CHN,China (People's Republic of),Tax SOx,2009,2.0
15190,CHN,China (People's Republic of),Tax SOx,2010,2.0
15191,CHN,China (People's Republic of),Tax SOx,2011,2.0
15192,CHN,China (People's Republic of),Tax SOx,2012,2.0
15193,CHN,China (People's Republic of),Tax SOx,2013,2.0
15194,CHN,China (People's Republic of),Tax SOx,2014,2.0
15195,CHN,China (People's Republic of),Tax SOx,2015,2.0
15196,ZAF,South Africa,Feed-in Tariffs Solar,1990,0.0
15197,ZAF,South Africa,Feed-in Tariffs Solar,1991,0.0
15198,ZAF,South Africa,Feed-in Tariffs Solar,1992,0.0
15199,ZAF,South Africa,Feed-in Tariffs Solar,1993,0.0
15200,ZAF,South Africa,Feed-in Tariffs Solar,1994,0.0
15201,ZAF,South Africa,Feed-in Tariffs Solar,1995,0.0
15202,ZAF,South Africa,Feed-in Tariffs Solar,1996,0.0
15203,ZAF,South Africa,Feed-in Tariffs Solar,1997,0.0
15204,ZAF,South Africa,Feed-in Tariffs Solar,1998,0.0
15205,ZAF,South Africa,Feed-in Tariffs Solar,1999,0.0
15206,ZAF,South Africa,Feed-in Tariffs Solar,2000,0.0
15207,ZAF,South Africa,Feed-in Tariffs Solar,2001,0.0
15208,ZAF,South Africa,Feed-in Tariffs Solar,2002,0.0
15209,ZAF,South Africa,Feed-in Tariffs Solar,2003,0.0
15210,ZAF,South Africa,Feed-in Tariffs Solar,2004,0.0
15211,ZAF,South Africa,Feed-in Tariffs Solar,2005,0.0
15212,ZAF,South Africa,Feed-in Tariffs Solar,2006,0.0
15213,ZAF,South Africa,Feed-in Tariffs Solar,2007,0.0
15214,ZAF,South Africa,Feed-in Tariffs Solar,2008,0.0
15215,ZAF,South Africa,Feed-in Tariffs Solar,2009,6.0
15216,ZAF,South Africa,Feed-in Tariffs Solar,2010,6.0
15217,ZAF,South Africa,Feed-in Tariffs Solar,2011,6.0
15218,ZAF,South Africa,Feed-in Tariffs Solar,2012,0.0
15219,ZAF,South Africa,Feed-in Tariffs Solar,2013,0.0
15220,ZAF,South Africa,Feed-in Tariffs Solar,2014,0.0
15221,ZAF,South Africa,Feed-in Tariffs Solar,2015,0.0
15222,IDN,Indonesia,Trading Schemes,1990,0.0
15223,IDN,Indonesia,Trading Schemes,1991,0.0
15224,IDN,Indonesia,Trading Schemes,1992,0.0
15225,IDN,Indonesia,Trading Schemes,1993,0.0
15226,IDN,Indonesia,Trading Schemes,1994,0.0
15227,IDN,Indonesia,Trading Schemes,1995,0.0
15228,IDN,Indonesia,Trading Schemes,1996,0.0
15229,IDN,Indonesia,Trading Schemes,1997,0.0
15230,IDN,Indonesia,Trading Schemes,1998,0.0
15231,IDN,Indonesia,Trading Schemes,1999,0.0
15232,IDN,Indonesia,Trading Schemes,2000,0.0
15233,IDN,Indonesia,Trading Schemes,2001,0.0
15234,IDN,Indonesia,Trading Schemes,2002,0.0
15235,IDN,Indonesia,Trading Schemes,2003,0.0
15236,IDN,Indonesia,Trading Schemes,2004,0.0
15237,IDN,Indonesia,Trading Schemes,2005,0.0
15238,IDN,Indonesia,Trading Schemes,2006,0.0
15239,IDN,Indonesia,Trading Schemes,2007,0.0
15240,IDN,Indonesia,Trading Schemes,2008,0.0
15241,IDN,Indonesia,Trading Schemes,2009,0.0
15242,IDN,Indonesia,Trading Schemes,2010,0.0
15243,IDN,Indonesia,Trading Schemes,2011,0.0
15244,IDN,Indonesia,Trading Schemes,2012,0.0
15245,IDN,Indonesia,Trading Schemes,2013,0.0
15246,IDN,Indonesia,Trading Schemes,2014,0.0
15247,IDN,Indonesia,Trading Schemes,2015,0.0
15248,BRA,Brazil,Trading Schemes CO2,1990,0.0
15249,BRA,Brazil,Trading Schemes CO2,1991,0.0
15250,BRA,Brazil,Trading Schemes CO2,1992,0.0
15251,BRA,Brazil,Trading Schemes CO2,1993,0.0
15252,BRA,Brazil,Trading Schemes CO2,1994,0.0
15253,BRA,Brazil,Trading Schemes CO2,1995,0.0
15254,BRA,Brazil,Trading Schemes CO2,1996,0.0
15255,BRA,Brazil,Trading Schemes CO2,1997,0.0
15256,BRA,Brazil,Trading Schemes CO2,1998,0.0
15257,BRA,Brazil,Trading Schemes CO2,1999,0.0
15258,BRA,Brazil,Trading Schemes CO2,2000,0.0
15259,BRA,Brazil,Trading Schemes CO2,2001,0.0
15260,BRA,Brazil,Trading Schemes CO2,2002,0.0
15261,BRA,Brazil,Trading Schemes CO2,2003,0.0
15262,BRA,Brazil,Trading Schemes CO2,2004,0.0
15263,BRA,Brazil,Trading Schemes CO2,2005,0.0
15264,BRA,Brazil,Trading Schemes CO2,2006,0.0
15265,BRA,Brazil,Trading Schemes CO2,2007,0.0
15266,BRA,Brazil,Trading Schemes CO2,2008,0.0
15267,BRA,Brazil,Trading Schemes CO2,2009,0.0
15268,BRA,Brazil,Trading Schemes CO2,2010,0.0
15269,BRA,Brazil,Trading Schemes CO2,2011,0.0
15270,BRA,Brazil,Trading Schemes CO2,2012,0.0
15271,BRA,Brazil,Trading Schemes CO2,2013,0.0
15272,BRA,Brazil,Trading Schemes CO2,2014,0.0
15273,BRA,Brazil,Trading Schemes CO2,2015,0.0
15274,SVN,Slovenia,Trading Schemes Green Certificates,1990,0.0
15275,SVN,Slovenia,Trading Schemes Green Certificates,1991,0.0
15276,SVN,Slovenia,Trading Schemes Green Certificates,1992,0.0
15277,SVN,Slovenia,Trading Schemes Green Certificates,1993,0.0
15278,SVN,Slovenia,Trading Schemes Green Certificates,1994,0.0
15279,SVN,Slovenia,Trading Schemes Green Certificates,1995,0.0
15280,SVN,Slovenia,Trading Schemes Green Certificates,1996,0.0
15281,SVN,Slovenia,Trading Schemes Green Certificates,1997,0.0
15282,SVN,Slovenia,Trading Schemes Green Certificates,1998,0.0
15283,SVN,Slovenia,Trading Schemes Green Certificates,1999,0.0
15284,SVN,Slovenia,Trading Schemes Green Certificates,2000,0.0
15285,SVN,Slovenia,Trading Schemes Green Certificates,2001,0.0
15286,SVN,Slovenia,Trading Schemes Green Certificates,2002,0.0
15287,SVN,Slovenia,Trading Schemes Green Certificates,2003,0.0
15288,SVN,Slovenia,Trading Schemes Green Certificates,2004,0.0
15289,SVN,Slovenia,Trading Schemes Green Certificates,2005,0.0
15290,SVN,Slovenia,Trading Schemes Green Certificates,2006,0.0
15291,SVN,Slovenia,Trading Schemes Green Certificates,2007,0.0
15292,SVN,Slovenia,Trading Schemes Green Certificates,2008,0.0
15293,SVN,Slovenia,Trading Schemes Green Certificates,2009,0.0
15294,SVN,Slovenia,Trading Schemes Green Certificates,2010,0.0
15295,SVN,Slovenia,Trading Schemes Green Certificates,2011,0.0
15296,SVN,Slovenia,Trading Schemes Green Certificates,2012,0.0
15297,CHN,China (People's Republic of),Non-market EPS,1990,0.5
15298,CHN,China (People's Republic of),Non-market EPS,1991,0.875
15299,CHN,China (People's Republic of),Non-market EPS,1992,0.875
15300,CHN,China (People's Republic of),Non-market EPS,1993,0.875
15301,CHN,China (People's Republic of),Non-market EPS,1994,0.875
15302,CHN,China (People's Republic of),Non-market EPS,1995,0.875
15303,CHN,China (People's Republic of),Non-market EPS,1996,0.875
15304,CHN,China (People's Republic of),Non-market EPS,1997,0.875
15305,CHN,China (People's Republic of),Non-market EPS,1998,0.875
15306,CHN,China (People's Republic of),Non-market EPS,1999,0.875
15307,CHN,China (People's Republic of),Non-market EPS,2000,0.875
15308,CHN,China (People's Republic of),Non-market EPS,2001,0.875
15309,CHN,China (People's Republic of),Non-market EPS,2002,1.125
15310,CHN,China (People's Republic of),Non-market EPS,2003,1.125
15311,CHN,China (People's Republic of),Non-market EPS,2004,1.125
15312,CHN,China (People's Republic of),Non-market EPS,2005,1.125
15313,CHN,China (People's Republic of),Non-market EPS,2006,1.125
15314,CHN,China (People's Republic of),Non-market EPS,2007,1.125
15315,CHN,China (People's Republic of),Non-market EPS,2008,1.125
15316,CHN,China (People's Republic of),Non-market EPS,2009,1.125
15317,CHN,China (People's Republic of),Non-market EPS,2010,1.375
15318,CHN,China (People's Republic of),Non-market EPS,2011,1.375
15319,CHN,China (People's Republic of),Non-market EPS,2012,2.75
15320,CHN,China (People's Republic of),Non-market EPS,2013,2.75
15321,CHN,China (People's Republic of),Non-market EPS,2014,2.75
15322,CHN,China (People's Republic of),Non-market EPS,2015,2.875
15323,CHN,China (People's Republic of),Trading Schemes CO2,1990,0.0
15324,CHN,China (People's Republic of),Trading Schemes CO2,1991,0.0
15325,CHN,China (People's Republic of),Trading Schemes CO2,1992,0.0
15326,CHN,China (People's Republic of),Trading Schemes CO2,1993,0.0
15327,CHN,China (People's Republic of),Trading Schemes CO2,1994,0.0
15328,CHN,China (People's Republic of),Trading Schemes CO2,1995,0.0
15329,CHN,China (People's Republic of),Trading Schemes CO2,1996,0.0
15330,CHN,China (People's Republic of),Trading Schemes CO2,1997,0.0
15331,CHN,China (People's Republic of),Trading Schemes CO2,1998,0.0
15332,CHN,China (People's Republic of),Trading Schemes CO2,1999,0.0
15333,CHN,China (People's Republic of),Trading Schemes CO2,2000,0.0
15334,CHN,China (People's Republic of),Trading Schemes CO2,2001,0.0
15335,CHN,China (People's Republic of),Trading Schemes CO2,2002,0.0
15336,CHN,China (People's Republic of),Trading Schemes CO2,2003,0.0
15337,CHN,China (People's Republic of),Trading Schemes CO2,2004,0.0
15338,CHN,China (People's Republic of),Trading Schemes CO2,2005,0.0
15339,CHN,China (People's Republic of),Trading Schemes CO2,2006,0.0
15340,CHN,China (People's Republic of),Trading Schemes CO2,2007,0.0
15341,CHN,China (People's Republic of),Trading Schemes CO2,2008,0.0
15342,CHN,China (People's Republic of),Trading Schemes CO2,2009,0.0
15343,CHN,China (People's Republic of),Trading Schemes CO2,2010,0.0
15344,CHN,China (People's Republic of),Trading Schemes CO2,2011,0.0
15345,CHN,China (People's Republic of),Trading Schemes CO2,2012,0.0
15346,CHN,China (People's Republic of),Trading Schemes CO2,2013,0.0
15347,CHN,China (People's Republic of),Trading Schemes CO2,2014,1.0
15348,CHN,China (People's Republic of),Trading Schemes CO2,2015,1.0
15349,IDN,Indonesia,Emission limit values PM,1990,1.0
15350,IDN,Indonesia,Emission limit values PM,1991,1.0
15351,IDN,Indonesia,Emission limit values PM,1992,1.0
15352,IDN,Indonesia,Emission limit values PM,1993,1.0
15353,IDN,Indonesia,Emission limit values PM,1994,1.0
15354,IDN,Indonesia,Emission limit values PM,1995,1.0
15355,IDN,Indonesia,Emission limit values PM,1996,1.0
15356,IDN,Indonesia,Emission limit values PM,1997,1.0
15357,IDN,Indonesia,Emission limit values PM,1998,1.0
15358,IDN,Indonesia,Emission limit values PM,1999,1.0
15359,IDN,Indonesia,Emission limit values PM,2000,1.0
15360,IDN,Indonesia,Emission limit values PM,2001,1.0
15361,IDN,Indonesia,Emission limit values PM,2002,1.0
15362,IDN,Indonesia,Emission limit values PM,2003,1.0
15363,IDN,Indonesia,Emission limit values PM,2004,1.0
15364,IDN,Indonesia,Emission limit values PM,2005,1.0
15365,IDN,Indonesia,Emission limit values PM,2006,1.0
15366,IDN,Indonesia,Emission limit values PM,2007,1.0
15367,IDN,Indonesia,Emission limit values PM,2008,1.0
15368,IDN,Indonesia,Emission limit values PM,2009,1.0
15369,IDN,Indonesia,Emission limit values PM,2010,1.0
15370,IDN,Indonesia,Emission limit values PM,2011,1.0
15371,IDN,Indonesia,Emission limit values PM,2012,1.0
15372,IDN,Indonesia,Emission limit values PM,2013,1.0
15373,IDN,Indonesia,Emission limit values PM,2014,1.0
15374,IDN,Indonesia,Emission limit values PM,2015,1.0
15375,RUS,Russia,Tax SOx,1990,0.0
15376,RUS,Russia,Tax SOx,1991,0.0
15377,RUS,Russia,Tax SOx,1992,0.0
15378,RUS,Russia,Tax SOx,1993,0.0
15379,RUS,Russia,Tax SOx,1994,0.0
15380,RUS,Russia,Tax SOx,1995,0.0
15381,RUS,Russia,Tax SOx,1996,0.0
15382,RUS,Russia,Tax SOx,1997,0.0
15383,RUS,Russia,Tax SOx,1998,0.0
15384,RUS,Russia,Tax SOx,1999,0.0
15385,RUS,Russia,Tax SOx,2000,0.0
15386,RUS,Russia,Tax SOx,2001,0.0
15387,RUS,Russia,Tax SOx,2002,0.0
15388,RUS,Russia,Tax SOx,2003,1.0
15389,RUS,Russia,Tax SOx,2004,1.0
15390,RUS,Russia,Tax SOx,2005,1.0
15391,RUS,Russia,Tax SOx,2006,1.0
15392,RUS,Russia,Tax SOx,2007,1.0
15393,RUS,Russia,Tax SOx,2008,1.0
15394,RUS,Russia,Tax SOx,2009,1.0
15395,RUS,Russia,Tax SOx,2010,1.0
15396,RUS,Russia,Tax SOx,2011,1.0
15397,RUS,Russia,Tax SOx,2012,1.0
15398,RUS,Russia,Tax SOx,2013,1.0
15399,RUS,Russia,Tax SOx,2014,1.0
15400,RUS,Russia,Tax SOx,2015,1.0
15401,RUS,Russia,Trading Schemes CO2,1990,0.0
15402,RUS,Russia,Trading Schemes CO2,1991,0.0
15403,RUS,Russia,Trading Schemes CO2,1992,0.0
15404,RUS,Russia,Trading Schemes CO2,1993,0.0
15405,RUS,Russia,Trading Schemes CO2,1994,0.0
15406,RUS,Russia,Trading Schemes CO2,1995,0.0
15407,RUS,Russia,Trading Schemes CO2,1996,0.0
15408,RUS,Russia,Trading Schemes CO2,1997,0.0
15409,RUS,Russia,Trading Schemes CO2,1998,0.0
15410,RUS,Russia,Trading Schemes CO2,1999,0.0
15411,RUS,Russia,Trading Schemes CO2,2000,0.0
15412,RUS,Russia,Trading Schemes CO2,2001,0.0
15413,RUS,Russia,Trading Schemes CO2,2002,0.0
15414,RUS,Russia,Trading Schemes CO2,2003,0.0
15415,RUS,Russia,Trading Schemes CO2,2004,0.0
15416,RUS,Russia,Trading Schemes CO2,2005,0.0
15417,RUS,Russia,Trading Schemes CO2,2006,0.0
15418,RUS,Russia,Trading Schemes CO2,2007,0.0
15419,RUS,Russia,Trading Schemes CO2,2008,0.0
15420,RUS,Russia,Trading Schemes CO2,2009,0.0
15421,RUS,Russia,Trading Schemes CO2,2010,0.0
15422,RUS,Russia,Trading Schemes CO2,2011,0.0
15423,RUS,Russia,Trading Schemes CO2,2012,0.0
15424,RUS,Russia,Trading Schemes CO2,2013,0.0
