True,Country,Variable,Year,Unit,Value
18936,OECD - Total,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,859249.757
18937,OECD - Total,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,852420.328
18938,OECD - Total,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,841893.3
18939,OECD - Total,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,848618.412
18940,OECD - Total,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,880938.595
18941,OECD - Total,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,846821.3740000001
18942,OECD - Total,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,847338.57
18943,OECD - Total,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,846193.2779999999
18944,OECD - Total,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,820464.155
18945,OECD - Total,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,806933.959
18946,OECD - Total,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,805829.8259999999
18947,OECD - Total,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,795297.632
18948,OECD - Total,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,774783.557
18949,OECD - Total,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,734644.048
18950,OECD - Total,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,736147.938
18951,OECD - Total,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,732824.853
18952,OECD - Total,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,95501.595
18953,OECD - Total,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,92309.70599999999
18954,OECD - Total,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,101463.147
18955,OECD - Total,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,105410.08099999999
18956,OECD - Total,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,119631.0
18957,OECD - Total,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,148870.332
18958,OECD - Total,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,165678.79
18959,OECD - Total,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,185777.563
18960,OECD - Total,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,204218.723
18961,OECD - Total,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,198420.155
18962,OECD - Total,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,205025.69100000002
18963,OECD - Total,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,194264.862
18964,OECD - Total,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,206220.61800000002
18965,OECD - Total,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,204141.604
18966,OECD - Total,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,215869.116
18967,OECD - Total,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,227986.13199999998
18968,OECD - Total,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,242692.388
18969,OECD - Total,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,266716.13300000003
18970,OECD - Total,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,281848.488
18971,OECD - Total,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,285450.339
18972,OECD - Total,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,314349.281
18973,OECD - Total,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,322602.941
18974,OECD - Total,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,333848.338
18975,OECD - Total,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,334806.24600000004
18976,OECD - Total,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,350396.717
18977,OECD - Total,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,354894.881
18978,OECD - Total,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,71537.063
18979,OECD - Total,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,67161.477
18980,OECD - Total,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,61083.801
18981,OECD - Total,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,61521.705
18982,OECD - Total,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,59391.63
18983,OECD - Total,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,62327.153
18984,OECD - Total,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,64293.367
18985,OECD - Total,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,63840.035
18986,OECD - Total,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,58705.325999999994
18987,OECD - Total,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,53509.562000000005
18988,OECD - Total,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,49738.895
18989,OECD - Total,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,38093.662000000004
18990,OECD - Total,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,40880.85
18991,OECD - Total,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,36511.293
18992,OECD - Total,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,34591.062999999995
18993,OECD - Total,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,32782.86
18994,OECD - Total,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,30441.562
18995,OECD - Total,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,29956.999
18996,OECD - Total,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,24996.52
18997,OECD - Total,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,17374.673
18998,OECD - Total,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,18248.595
18999,OECD - Total,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,20001.756999999998
19000,OECD - Total,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,18403.416
19001,OECD - Total,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,17776.17
19002,OECD - Total,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,16988.538
19003,OECD - Total,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,16130.208
19004,OECD - Total,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,58603.797
19005,OECD - Total,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,59702.747
19006,OECD - Total,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,59791.191
19007,OECD - Total,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,59952.85
19008,OECD - Total,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,59898.582
19009,OECD - Total,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,63345.933
19010,OECD - Total,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,61900.052
19011,OECD - Total,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,56629.26
19012,OECD - Total,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,51555.779
19013,OECD - Total,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,47071.795999999995
19014,OECD - Total,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,41992.662000000004
19015,OECD - Total,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,38721.866
19016,OECD - Total,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,35904.998999999996
19017,OECD - Total,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,35282.407
19018,OECD - Total,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,34126.693
19019,OECD - Total,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,33257.013
19020,OECD - Total,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,31622.675
19021,OECD - Total,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,30748.088
19022,OECD - Total,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,29211.772999999997
19023,OECD - Total,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,27347.705
19024,OECD - Total,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,31264.354
19025,OECD - Total,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,28679.215
19026,OECD - Total,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,25568.999
19027,OECD - Total,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,25838.656000000003
19028,OECD - Total,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,26967.817000000003
19029,OECD - Total,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,28462.694
19030,OECD - Europe,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,5508478.142999999
19031,OECD - Europe,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,5485238.914
19032,OECD - Europe,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,5358234.31
19033,OECD - Europe,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,5285495.732
19034,OECD - Europe,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,5269224.12
19035,OECD - Europe,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,5329375.551
19036,OECD - Europe,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,5454991.907000001
19037,OECD - Europe,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,5380477.311000001
19038,OECD - Europe,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,5362077.981000001
19039,OECD - Europe,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,5275951.478
19040,OECD - Europe,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,5301543.6110000005
19041,OECD - Europe,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,5328468.951
19042,OECD - Europe,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,5292670.902
19043,OECD - Europe,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,5386045.385
19044,OECD - Europe,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,5400494.411
19045,OECD - Europe,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5384359.024
19046,OECD - Europe,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,5393142.859
19047,OECD - Europe,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,5366372.511
19048,OECD - Europe,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,5257450.07
19049,OECD - Europe,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,4932551.895
19050,OECD - Europe,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,5050636.2469999995
19051,OECD - Europe,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,4909247.419
19052,OECD - Europe,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,4870024.815
19053,OECD - Europe,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,4786587.267
19054,OECD - Europe,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,4617730.456
19055,OECD - Europe,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,4655999.688
19416,Brazil,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,573078.754
19417,Brazil,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,592144.0260000001
19418,Brazil,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,601634.457
19419,Brazil,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,614410.566
19420,Brazil,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,633105.119
19421,Brazil,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,660104.25
19422,Brazil,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,664669.231
19423,Brazil,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,689838.7740000001
19424,Brazil,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,709934.2420000001
19425,Brazil,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,729124.2609999999
19426,Brazil,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,756663.676
19427,Brazil,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,775840.127
19428,Brazil,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,791183.696
19429,Brazil,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,811625.765
19430,Brazil,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,846526.365
19431,Brazil,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,863894.872
19432,Brazil,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,881670.312
19433,Brazil,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,881781.7509999999
19434,Brazil,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,910097.944
19435,Brazil,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,890514.878
19436,Brazil,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,954324.6540000001
19437,Brazil,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,991691.0
19438,Brazil,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,1027739.0
19623,Brazil,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,221500.0
19624,Brazil,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,234031.0
19625,Brazil,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,236969.0
19626,Brazil,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,245582.0
19627,Brazil,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,255015.0
19628,Brazil,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,270200.0
19629,Brazil,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,295114.0
19630,Brazil,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,314969.0
19631,Brazil,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,323261.0
19632,Brazil,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,338205.0
19633,Brazil,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,350800.0
19634,Brazil,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,360080.0
19635,Brazil,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,360735.0
19636,Brazil,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,357640.0
19637,Brazil,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,375579.0
19638,Brazil,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,378700.0
19639,Brazil,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,450095.511
19640,Brazil,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,472000.0
19641,Brazil,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,508985.0
19642,Brazil,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,235600.0
19643,Brazil,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,241605.0
19644,Brazil,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,245385.0
19645,Brazil,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,247023.0
19646,Brazil,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,251895.0
19647,Brazil,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,257400.0
19648,Brazil,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,251181.0
19649,Brazil,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,254751.0
19650,Brazil,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,257481.0
19651,Brazil,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,261660.0
19652,Brazil,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,269300.0
19653,Brazil,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,278397.0
19654,Brazil,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,286251.0
19655,Brazil,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,298725.0
19656,Brazil,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,311178.0
19657,Brazil,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,317300.0
19658,Brazil,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,327621.185
19659,Brazil,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,334800.0
19660,Brazil,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,333800.0
19661,Brazil,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,112100.0
19662,Brazil,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,116095.0
19663,Brazil,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,118761.0
19664,Brazil,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,121272.0
19665,Brazil,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,125612.0
19666,Brazil,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,127900.0
19667,Brazil,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,119846.0
19668,Brazil,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,122822.0
19669,Brazil,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,127782.0
19670,Brazil,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,128898.0
19671,Brazil,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,134600.0
19672,Brazil,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,137733.0
19673,Brazil,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,144925.0
19674,Brazil,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,154938.0
19675,Brazil,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,160456.0
19676,Brazil,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,162700.0
19677,Brazil,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,170934.0
19678,Brazil,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,177900.0
19679,Brazil,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,177300.0
19680,Brazil,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,1404.5
19681,Brazil,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,1615.9
19682,Brazil,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,1924.0
19683,Brazil,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,2022.8
19684,Brazil,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,1925.3
19685,Brazil,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,2145.0
19686,Brazil,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,2120.3
19687,Brazil,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,1437.8
19688,Brazil,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,1189.5
19689,Brazil,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,2683.2
19690,Brazil,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,612.3
19691,Brazil,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,1634.1
19692,Brazil,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,1617.2
19693,Brazil,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,2008.5
19694,Brazil,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,1483.3
19695,Brazil,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,2966.6
19696,Brazil,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,2202.2
19697,Brazil,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,2457.3
19698,Brazil,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,2599.2
19699,Brazil,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,2444.3
19700,Brazil,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,2357.1
19701,Brazil,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,2228.2
19702,Brazil,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,2176.2
19703,Brazil,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,1466.7
19704,Brazil,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,1638.4
19705,Brazil,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,1444.5
19706,Brazil,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1065.9
19707,Brazil,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,830.3
19708,Brazil,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,987.9
19709,Brazil,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,985.2
19710,Brazil,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,898.0
19711,Brazil,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,898.0
19712,China (People's Republic of),Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,4057617.0
19713,China (People's Republic of),Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,7465861.7
19738,China (People's Republic of),Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,720027.0
19739,China (People's Republic of),Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,932857.8
19740,China (People's Republic of),Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,264120.0
19741,China (People's Republic of),Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,394103.0
19742,China (People's Republic of),Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,147286.9
19743,China (People's Republic of),Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,5608.9
19744,China (People's Republic of),Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,10437.1
19745,Colombia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,56305.297
19746,Colombia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,67946.476
19747,Colombia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,70989.605
19748,Colombia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,69532.053
19749,Colombia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,69318.093
19750,Colombia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,72072.525
19751,Colombia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,73503.183
19752,Colombia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,75498.994
19753,Colombia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,84035.021
19754,Colombia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,86379.835
19755,Colombia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,88443.825
19756,Colombia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,96434.119
19757,Colombia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,94429.015
19758,Colombia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,93578.45300000001
19759,Colombia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,100201.03
19955,Colombia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,44670.387
19956,Colombia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,53991.154
19957,Colombia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,55315.801
19958,Colombia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,53260.346
19959,Colombia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,52693.753
19960,Colombia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,54692.676
19961,Colombia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,55775.367
19962,Colombia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,56480.693
19963,Colombia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,64571.305
19964,Colombia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,66018.828
19965,Colombia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,66892.016
19966,Colombia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,73694.212
19967,Colombia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,70647.054
19968,Colombia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,69776.577
19969,Colombia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,75623.215
19970,Colombia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,10121.306999999999
19971,Colombia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,12171.207
19972,Colombia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,14012.642
19973,Colombia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,14585.503
19974,Colombia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,14907.028999999999
19975,Colombia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,15302.518999999998
19976,Colombia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,15581.233999999999
19977,Colombia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,16691.404
19978,Colombia,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,16952.238999999998
19979,Colombia,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,17730.911
19980,Colombia,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,18893.466
19981,Colombia,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,19731.892
19982,Colombia,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,20270.771
19983,Colombia,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,20866.916
19984,Colombia,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,20938.683
19985,Colombia,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,1471.902
19986,Colombia,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,1744.869
19987,Colombia,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1632.9620000000002
19988,Colombia,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,1566.15
19989,Colombia,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,1546.2520000000002
19990,Colombia,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,1858.289
19991,Colombia,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,1867.066
19992,Colombia,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,1947.6529999999998
