"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","1995","1995","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","1996","1996","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","1997","1997","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","1998","1998","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","1999","1999","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2000","2000","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2001","2001","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2002","2002","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2003","2003","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2004","2004","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2005","2005","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2006","2006","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2007","2007","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2008","2008","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2009","2009","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2010","2010","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2011","2011","IDX","Index","0","Units",,,1,,
"CHE","Switzerland","ELV_SOX","Emission limit values SOx","2012","2012","IDX","Index","0","Units",,,1,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1990","1990","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1991","1991","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1992","1992","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1993","1993","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1994","1994","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1995","1995","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1996","1996","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1997","1997","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1998","1998","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","1999","1999","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2000","2000","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2001","2001","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2002","2002","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2003","2003","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2004","2004","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2005","2005","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2006","2006","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2007","2007","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2008","2008","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2009","2009","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2010","2010","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2011","2011","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2012","2012","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2013","2013","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2014","2014","IDX","Index","0","Units",,,0,,
"TUR","Turkey","TRADESCH_REC","Trading Schemes Green Certificates","2015","2015","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1990","1990","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1991","1991","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1992","1992","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1993","1993","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1994","1994","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1995","1995","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1996","1996","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1997","1997","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1998","1998","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","1999","1999","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2000","2000","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2001","2001","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2002","2002","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2003","2003","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2004","2004","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2005","2005","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2006","2006","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2007","2007","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2008","2008","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2009","2009","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2010","2010","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2011","2011","IDX","Index","0","Units",,,0,,
"HUN","Hungary","TRADESCH_EEF","Trading Schemes White Certificates","2012","2012","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1990","1990","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1991","1991","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1992","1992","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1993","1993","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1994","1994","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1995","1995","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1996","1996","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1997","1997","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1998","1998","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","1999","1999","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2000","2000","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2001","2001","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2002","2002","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2003","2003","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2004","2004","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2005","2005","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2006","2006","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2007","2007","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2008","2008","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2009","2009","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2010","2010","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2011","2011","IDX","Index","0","Units",,,0,,
"NLD","Netherlands","TAXCO2","Tax CO2","2012","2012","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1990","1990","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1991","1991","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1992","1992","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1993","1993","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1994","1994","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1995","1995","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1996","1996","IDX","Index","0","Units",,,0,,
"CAN","Canada","STD","Standards","1997","1997","IDX","Index","0","Units",,,0.75,,
"CAN","Canada","STD","Standards","1998","1998","IDX","Index","0","Units",,,0.75,,
"CAN","Canada","STD","Standards","1999","1999","IDX","Index","0","Units",,,0.75,,
"CAN","Canada","STD","Standards","2000","2000","IDX","Index","0","Units",,,0.75,,
"CAN","Canada","STD","Standards","2001","2001","IDX","Index","0","Units",,,0.75,,
"CAN","Canada","STD","Standards","2002","2002","IDX","Index","0","Units",,,0.75,,
"CAN","Canada","STD","Standards","2003","2003","IDX","Index","0","Units",,,3.5,,
"CAN","Canada","STD","Standards","2004","2004","IDX","Index","0","Units",,,3.5,,
"CAN","Canada","STD","Standards","2005","2005","IDX","Index","0","Units",,,3.5,,
"CAN","Canada","STD","Standards","2006","2006","IDX","Index","0","Units",,,4,,
"CAN","Canada","STD","Standards","2007","2007","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2008","2008","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2009","2009","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2010","2010","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2011","2011","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2012","2012","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2013","2013","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2014","2014","IDX","Index","0","Units",,,5.75,,
"CAN","Canada","STD","Standards","2015","2015","IDX","Index","0","Units",,,5.75,,
"AUT","Austria","TAXNOX","Tax NOx","1990","1990","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1991","1991","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1992","1992","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1993","1993","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1994","1994","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1995","1995","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1996","1996","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1997","1997","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1998","1998","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","1999","1999","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2000","2000","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2001","2001","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2002","2002","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2003","2003","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2004","2004","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2005","2005","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2006","2006","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2007","2007","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2008","2008","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2009","2009","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2010","2010","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2011","2011","IDX","Index","0","Units",,,0,,
"AUT","Austria","TAXNOX","Tax NOx","2012","2012","IDX","Index","0","Units",,,0,,
"DEU","Germany","TAXES","Taxes","1990","1990","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","1991","1991","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","1992","1992","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","1993","1993","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","1994","1994","IDX","Index","0","Units",,,1.5,,
"DEU","Germany","TAXES","Taxes","1995","1995","IDX","Index","0","Units",,,1.5,,
"DEU","Germany","TAXES","Taxes","1996","1996","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","1997","1997","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","1998","1998","IDX","Index","0","Units",,,1.5,,
"DEU","Germany","TAXES","Taxes","1999","1999","IDX","Index","0","Units",,,1.5,,
"DEU","Germany","TAXES","Taxes","2000","2000","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","2001","2001","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","2002","2002","IDX","Index","0","Units",,,1.5,,
"DEU","Germany","TAXES","Taxes","2003","2003","IDX","Index","0","Units",,,1.5,,
"DEU","Germany","TAXES","Taxes","2004","2004","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","2005","2005","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","2006","2006","IDX","Index","0","Units",,,1,,
"DEU","Germany","TAXES","Taxes","2007","2007","IDX","Index","0","Units",,,1,,
"DEU","Germany","TAXES","Taxes","2008","2008","IDX","Index","0","Units",,,1,,
"DEU","Germany","TAXES","Taxes","2009","2009","IDX","Index","0","Units",,,1.25,,
"DEU","Germany","TAXES","Taxes","2010","2010","IDX","Index","0","Units",,,1,,
"DEU","Germany","TAXES","Taxes","2011","2011","IDX","Index","0","Units",,,0.75,,
"DEU","Germany","TAXES","Taxes","2012","2012","IDX","Index","0","Units",,,0.75,,
"DEU","Germany","TAXES","Taxes","2013","2013","IDX","Index","0","Units",,,0.75,,
"DEU","Germany","TAXES","Taxes","2014","2014","IDX","Index","0","Units",,,1,,
"DEU","Germany","TAXES","Taxes","2015","2015","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1990","1990","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1991","1991","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1992","1992","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1993","1993","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1994","1994","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1995","1995","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1996","1996","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1997","1997","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1998","1998","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","1999","1999","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","2000","2000","IDX","Index","0","Units",,,1,,
"BEL","Belgium","RD_SUB","R&D subsidies","2001","2001","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2002","2002","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2003","2003","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2004","2004","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2005","2005","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2006","2006","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2007","2007","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2008","2008","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2009","2009","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2010","2010","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2011","2011","IDX","Index","0","Units",,,2,,
"BEL","Belgium","RD_SUB","R&D subsidies","2012","2012","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1990","1990","IDX","Index","0","Units",,,1,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1991","1991","IDX","Index","0","Units",,,1,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1992","1992","IDX","Index","0","Units",,,1,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1993","1993","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1994","1994","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1995","1995","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1996","1996","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1997","1997","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1998","1998","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","1999","1999","IDX","Index","0","Units",,,2,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2000","2000","IDX","Index","0","Units",,,4,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2001","2001","IDX","Index","0","Units",,,4,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2002","2002","IDX","Index","0","Units",,,4,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2003","2003","IDX","Index","0","Units",,,4,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2004","2004","IDX","Index","0","Units",,,4,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2005","2005","IDX","Index","0","Units",,,5,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2006","2006","IDX","Index","0","Units",,,5,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2007","2007","IDX","Index","0","Units",,,5,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2008","2008","IDX","Index","0","Units",,,5,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2009","2009","IDX","Index","0","Units",,,6,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2010","2010","IDX","Index","0","Units",,,6,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2011","2011","IDX","Index","0","Units",,,6,,
"FIN","Finland","ELV_DIESELSO","Sulphur content limit for diesel","2012","2012","IDX","Index","0","Units",,,6,,
"PRT","Portugal","TAXES","Taxes","1990","1990","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","1991","1991","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","1992","1992","IDX","Index","0","Units",,,1.5,,
"PRT","Portugal","TAXES","Taxes","1993","1993","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","1994","1994","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","1995","1995","IDX","Index","0","Units",,,1.5,,
"PRT","Portugal","TAXES","Taxes","1996","1996","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","1997","1997","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","1998","1998","IDX","Index","0","Units",,,1.5,,
"PRT","Portugal","TAXES","Taxes","1999","1999","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","2000","2000","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2001","2001","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2002","2002","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","2003","2003","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","2004","2004","IDX","Index","0","Units",,,1.25,,
"PRT","Portugal","TAXES","Taxes","2005","2005","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2006","2006","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2007","2007","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2008","2008","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2009","2009","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2010","2010","IDX","Index","0","Units",,,1,,
"PRT","Portugal","TAXES","Taxes","2011","2011","IDX","Index","0","Units",,,0.75,,
"PRT","Portugal","TAXES","Taxes","2012","2012","IDX","Index","0","Units",,,0.75,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1990","1990","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1991","1991","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1992","1992","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1993","1993","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1994","1994","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1995","1995","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1996","1996","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1997","1997","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1998","1998","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","1999","1999","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2000","2000","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2001","2001","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2002","2002","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2003","2003","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2004","2004","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2005","2005","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2006","2006","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2007","2007","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2008","2008","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2009","2009","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2010","2010","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2011","2011","IDX","Index","0","Units",,,0,,
"POL","Poland","FIT_SOLAR","Feed-in Tariffs Solar","2012","2012","IDX","Index","0","Units",,,0,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1990","1990","IDX","Index","0","Units",,,2,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1991","1991","IDX","Index","0","Units",,,2,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1992","1992","IDX","Index","0","Units",,,3,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1993","1993","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1994","1994","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1995","1995","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1996","1996","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1997","1997","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1998","1998","IDX","Index","0","Units",,,3,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","1999","1999","IDX","Index","0","Units",,,5,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2000","2000","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2001","2001","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2002","2002","IDX","Index","0","Units",,,5,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2003","2003","IDX","Index","0","Units",,,5,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2004","2004","IDX","Index","0","Units",,,5,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2005","2005","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2006","2006","IDX","Index","0","Units",,,4,,
"DNK","Denmark","TAXDIESEL","Tax Diesel","2007","2007","IDX","Index","0","Units",,,4,,
